userId,Blade,True Lies,The Incredibles,Batman Begins,Caddyshack,The Rocky Horror Picture Show,Minority Report,Mary Poppins,Boogie Nights,Love Actually,2001: A Space Odyssey,Star Trek: First Contact,A Fish Called Wanda,The Santa Clause,The Maltese Falcon,The English Patient,Jurassic Park,The Royal Tenenbaums,Gladiator,Fight Club,The Jungle Book,Star Trek IV: The Voyage Home,Witness,Mission: Impossible II,"Good Morning, Vietnam",The Godfather: Part II,Dave,The Naked Gun 33⅓: The Final Insult,Beverly Hills Cop,Dead Man Walking,RoboCop,Top Gun,Wag the Dog,Independence Day,Amélie,Grease,Wayne's World,Sabrina,Rushmore,X-Men,"Monsters, Inc.",The Goonies,Chinatown,Starship Troopers,Muriel's Wedding,Back to the Future,Disclosure,Platoon,The Mummy,Dumb and Dumber,The Nightmare Before Christmas,Fast Times at Ridgemont High,Cliffhanger,Much Ado About Nothing,Catch Me If You Can,In the Line of Fire,Being John Malkovich,"Crouching Tiger, Hidden Dragon",Ed Wood,The Dark Knight,Bowling for Columbine,School of Rock,Seven Samurai,Demolition Man,Beverly Hills Cop III,Goldfinger,Last Action Hero,Sleepless in Seattle,Mr. Holland's Opus,"The Good, the Bad and the Ugly",Romancing the Stone,The Full Monty,Shrek,The Pianist,Phenomenon,Dead Poets Society,L.A. Confidential,Terminator 2: Judgment Day,Like Water for Chocolate,It's a Wonderful Life,Judge Dredd,Die Hard 2,GoldenEye,My Cousin Vinny,Planet of the Apes,The Jerk,Tin Cup,Gattaca,Star Trek II: The Wrath of Khan,Casper,American Psycho,Donnie Darko,The Lord of the Rings: The Fellowship of the Ring,The Nutty Professor,Basic Instinct,This Is Spinal Tap,Psycho,The Blues Brothers,The Game,Up,Almost Famous,Crocodile Dundee,Tombstone,Lawrence of Arabia,The Truth About Cats & Dogs,Animal House,Coneheads,Dances with Wolves,What's Eating Gilbert Grape,Garden State,GoodFellas,Moulin Rouge!,Chicken Run,Signs,Chasing Amy,"O Brother, Where Art Thou?",Romeo + Juliet,Shutter Island,The Lion King,Dracula,Natural Born Killers,The Terminator,The Prestige,The Bourne Ultimatum,"I, Robot",Batman Forever,Beauty and the Beast,Splash,Ratatouille,American Pie,The Wizard of Oz,While You Were Sleeping,Airplane!,The Wedding Singer,The Lost World: Jurassic Park,The Silence of the Lambs,Iron Man,The Bourne Identity,Star Wars: Episode I - The Phantom Menace,Singin' in the Rain,Titanic,"Lock, Stock and Two Smoking Barrels",Leon: The Professional,Outbreak,Bowfinger,Broken Arrow,Primal Fear,Addams Family Values,Snow White and the Seven Dwarfs,Rear Window,Election,Erin Brockovich,Beetlejuice,10 Things I Hate About You,The Green Mile,The Crow,Unbreakable,Jackie Brown,Shakespeare in Love,Requiem for a Dream,Executive Decision,The Client,Clerks,Annie Hall,Bridget Jones's Diary,The Empire Strikes Back,Brazil,District 9,Finding Nemo,Clear and Present Danger,The Piano,Run Lola Run,French Kiss,Scarface,Sin City,One Flew Over the Cuckoo's Nest,The Firm,Who Framed Roger Rabbit,Pretty Woman,Mission: Impossible,Snatch,Pinocchio,Back to the Future Part III,Magnolia,Die Hard,The Three Musketeers,The Fifth Element,Batman Returns,V for Vendetta,Desperado,E.T. the Extra-Terrestrial,The Sixth Sense,Trainspotting,M*A*S*H,Maverick,Bruce Almighty,Little Women,Harry Potter and the Prisoner of Azkaban,Cruel Intentions,The Perfect Storm,Four Weddings and a Funeral,Austin Powers: International Man of Mystery,Father of the Bride Part II,Back to the Future Part II,Pleasantville,Casablanca,Interview with the Vampire,Close Encounters of the Third Kind,Se7en,Alien³,Groundhog Day,Lady and the Tramp,Schindler's List,The Graduate,Stargate,Kill Bill: Vol. 2,Spider-Man 2,Monty Python and the Holy Grail,Return of the Jedi,Full Metal Jacket,Toy Story,Taxi Driver,Charlie's Angels,City Slickers II: The Legend of Curly's Gold,The Godfather,A League of Their Own,Spider-Man,Casino Royale,There's Something About Mary,Harry Potter and the Philosopher's Stone,Go,The African Queen,Pulp Fiction,Clueless,Galaxy Quest,Home Alone,The Italian Job,Enemy of the State,Raiders of the Lost Ark,Lethal Weapon,You've Got Mail,The Little Mermaid,The Avengers,Antz,Ransom,Stand by Me,Heathers,Speed,The Manchurian Candidate,Unforgiven,Army of Darkness,Inglourious Basterds,Saving Private Ryan,The Breakfast Club,The Talented Mr. Ripley,A.I. Artificial Intelligence,Twelve Monkeys,Analyze This,300,The Princess Bride,Pan's Labyrinth,Memento,Ferris Bueller's Day Off,Traffic,Arachnophobia,Sling Blade,Space Jam,Crash,The Shining,The Matrix Revolutions,The Matrix Reloaded,Star Wars: Episode II - Attack of the Clones,Ace Ventura: Pet Detective,Scream,Predator,Notting Hill,Willy Wonka & the Chocolate Factory,The 40 Year Old Virgin,Spaceballs,Pirates of the Caribbean: The Curse of the Black Pearl,"Honey, I Shrunk the Kids",DragonHeart,A Close Shave,Indiana Jones and the Last Crusade,The Usual Suspects,Aladdin,American History X,Twister,Lost in Translation,Field of Dreams,Rain Man,American Beauty,My Big Fat Greek Wedding,Eternal Sunshine of the Spotless Mind,28 Days Later,The Shawshank Redemption,Avatar,Sleepy Hollow,The Big Lebowski,Quiz Show,Star Trek III: The Search for Spock,The Lord of the Rings: The Two Towers,Species,The Sound of Music,Manhattan,As Good as It Gets,Indiana Jones and the Temple of Doom,A Beautiful Mind,Philadelphia,Ghost,Mighty Aphrodite,Con Air,Das Boot,Batman,Inception,The Matrix,Star Wars,Miracle on 34th Street,Rocky,Cinderella,Ocean's Eleven,The Devil's Advocate,The Birdcage,The Exorcist,Total Recall,Jaws,Butch Cassidy and the Sundance Kid,Apocalypse Now,The Blair Witch Project,Ace Ventura: When Nature Calls,A Christmas Story,Office Space,WALL·E,The Fly,Braveheart,Get Shorty,Life Is Beautiful,Miss Congeniality,X2,"South Park: Bigger, Longer & Uncut",Glory,Young Frankenstein,The Truman Show,Mrs. Doubtfire,Reservoir Dogs,The Mask of Zorro,My Fair Lady,The Net,Contact,Armageddon,Superman,True Romance,So I Married an Axe Murderer,Shaun of the Dead,The Departed,The Hunt for Red October,About a Boy,Die Hard: With a Vengeance,Harry Potter and the Goblet of Fire,Citizen Kane,Lethal Weapon 2,Apollo 13,Big,Meet the Parents,Dark City,The Wrong Trousers,Kingpin,A Few Good Men,Some Like It Hot,Heat,Gone in Sixty Seconds,Amadeus,The Birds,Tommy Boy,Slumdog Millionaire,Fargo,The Fugitive,Men in Black,High Fidelity,Spirited Away,Jumanji,City of God,The Sting,Best in Show,Alice in Wonderland,Good Will Hunting,12 Angry Men,Waterworld,Star Trek: Generations,Legends of the Fall,Raising Arizona,James and the Giant Peach,Star Wars: Episode III - Revenge of the Sith,Edward Scissorhands,Air Force One,Ice Age,Harry Potter and the Chamber of Secrets,Casino,The Patriot,North by Northwest,Fantasia,The Bridge on the River Kwai,Jerry Maguire,To Kill a Mockingbird,Hot Shots! Part Deux,Liar Liar,The American President,Grumpier Old Men,Eraser,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Gone with the Wind,Cast Away,Chicago,Juno,The Cable Guy,The Bourne Supremacy,The Abyss,The Crying Game,Robin Hood: Men in Tights,Austin Powers: The Spy Who Shagged Me,My Best Friend's Wedding,Blazing Saddles,A Clockwork Orange,Face/Off,Dogma,The Postman,Grosse Pointe Blank,Dirty Dancing,Pirates of the Caribbean: Dead Man's Chest,Kill Bill: Vol. 1,Pocahontas,Eyes Wide Shut,Star Trek,When Harry Met Sally...,Aliens,Ghostbusters,The Mask,Alien,Big Fish,Mars Attacks!,The Lord of the Rings: The Return of the King,Crimson Tide,Bonnie and Clyde,Million Dollar Baby,Toy Story 2,Happy Gilmore,Sneakers,A Bug's Life,Babe,Little Miss Sunshine,Sense and Sensibility,Vertigo,The Untouchables,Leaving Las Vegas,Hoop Dreams,Forrest Gump,Life of Brian,Blade Runner,The Rock,Raging Bull,Congo,Shrek 2
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,3.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,3.0,,,,4.5,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,4.0,,,,,4.5,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,4.5,4.5,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,3.5,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,3.5,4.0,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,2.5,,2.5,,4.0,,,,,,,,5.0,,,,,3.5,,,,,,,3.5,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,4.5,,,,,,,,,,,,,,3.0,,,,,,3.0,,4.0,,,,,,,,,,,,,3.0,,,,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,4.0,,,,,,,,5.0,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,4.0,,,2.0,,,,,,,,,,,,,,
15,3.0,4.0,2.0,4.5,2.0,2.0,5.0,,3.0,3.0,5.0,2.0,4.0,1.0,4.0,2.0,3.0,5.0,2.0,5.0,3.0,,,1.0,2.5,5.0,2.5,3.5,3.0,1.0,3.0,3.0,3.5,2.5,2.0,2.5,3.0,,5.0,2.0,5.0,4.0,5.0,4.0,3.0,5.0,1.0,,1.0,3.5,2.0,5.0,3.0,,2.5,3.0,5.0,5.0,4.0,4.5,4.0,2.0,4.5,1.0,,5.0,0.5,2.0,2.0,3.5,3.5,,1.0,4.0,1.0,1.0,5.0,4.0,1.0,3.0,,3.0,3.0,3.5,3.0,,,3.0,,,1.0,4.0,5.0,1.5,2.5,4.0,3.0,1.0,4.0,2.0,3.0,,,2.0,3.0,1.5,1.0,3.0,,2.0,3.0,2.0,1.0,1.0,4.0,3.0,1.5,0.5,4.0,2.0,2.0,3.0,4.0,2.5,1.0,1.0,,2.0,3.5,3.0,3.0,2.5,4.0,2.0,1.0,5.0,4.5,2.0,2.5,5.0,1.5,1.0,5.0,1.0,4.0,1.5,2.5,,2.5,5.0,3.0,2.0,4.0,5.0,1.0,3.0,4.0,1.0,2.0,5.0,4.0,,4.0,3.0,2.0,5.0,1.0,5.0,1.0,3.0,2.0,3.0,,3.0,3.5,5.0,3.0,4.0,2.5,4.0,1.0,,1.0,3.0,4.0,,1.0,3.0,2.5,2.0,4.0,1.0,4.0,1.5,,2.0,,1.5,1.0,1.5,3.5,3.0,4.5,3.0,3.5,5.0,2.0,4.0,5.0,3.0,4.0,,4.0,5.0,3.0,0.5,3.0,2.5,5.0,4.0,2.0,5.0,3.0,,5.0,2.0,1.0,4.0,4.5,1.0,3.0,,5.0,2.5,4.0,2.0,3.0,0.5,4.0,3.0,1.5,,3.0,2.0,1.0,3.0,,4.0,5.0,4.0,1.5,3.0,3.0,4.0,2.0,1.0,4.0,2.5,2.0,1.0,1.5,5.0,4.0,4.0,3.0,1.0,,3.5,4.0,1.5,1.0,3.0,2.0,5.0,3.0,4.0,3.0,3.0,4.0,3.5,2.0,,3.0,4.0,5.0,0.5,1.0,1.0,3.5,3.0,3.5,4.0,0.5,5.0,3.5,2.0,4.0,1.0,3.5,4.0,,5.0,2.0,2.0,5.0,3.0,4.0,1.0,1.5,1.0,2.5,1.5,3.0,4.0,5.0,5.0,5.0,,3.0,,4.0,3.0,,5.0,4.0,4.0,3.0,5.0,1.0,1.0,,5.0,4.5,3.5,3.0,4.5,2.0,1.0,3.0,3.0,,,2.0,3.0,4.0,4.0,1.5,2.0,4.0,2.0,4.0,4.0,3.0,2.5,3.0,3.0,4.0,3.0,1.5,5.0,,3.0,4.0,5.0,4.0,3.0,3.0,1.0,2.5,4.0,1.0,4.0,2.0,,0.5,5.0,5.0,4.0,5.0,1.5,2.0,2.0,4.0,2.0,,4.0,4.0,1.5,1.5,,4.0,,5.0,3.0,1.0,1.0,1.0,3.5,,5.0,,4.0,3.5,3.0,2.5,3.0,2.5,,0.5,4.0,3.5,3.0,1.0,2.0,2.5,3.5,4.0,4.0,3.5,1.0,3.5,2.0,5.0,4.0,3.0,,3.0,2.0,2.0,1.0,,4.0,4.5,5.0,4.0,4.0,2.0,4.0,1.5,0.5,1.5,3.0,3.0,1.5,1.0,1.0,4.0,2.0,3.0,1.0,3.0,5.0,4.0,3.0,5.0,1.0,,5.0,3.5,4.0,0.5,2.5
16,,,,,,,4.5,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,4.5,,3.5,4.0,,,,4.0,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,4.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2.0,,,,,3.0,4.5,,4.5,,4.5,,2.5,,5.0,,0.5,,4.0,5.0,,,4.5,,,5.0,,,,4.5,,,,,4.5,,2.0,,,,3.5,,5.0,,,4.5,,,,,,,,,,,5.0,4.5,5.0,,4.5,,,,,,,,,,,,3.5,,,5.0,4.5,,,,,,,,,,,5.0,,,4.5,4.0,4.5,,4.0,,,4.0,5.0,,,,,,,,,3.0,,,5.0,,,0.5,,1.5,,,,,2.0,3.0,,,2.0,,,,,,,,2.0,,,4.5,,3.5,,,0.5,,4.0,,,,,,,4.5,,2.5,,,4.0,,4.0,2.5,4.5,4.0,,,2.5,5.0,0.5,,4.5,,,,,4.5,,5.0,5.0,4.5,,,,,,,4.0,2.5,2.5,,,,,,,4.5,4.5,0.5,,,,,,,,3.0,,4.0,,4.5,,,5.0,,4.5,,4.0,,,4.5,,5.0,3.5,,,5.0,1.0,,5.0,,1.5,,3.0,0.5,,,5.0,,,,2.0,3.5,,,,,,,,,,0.5,5.0,,,,3.5,,,,4.5,2.5,,,,5.0,3.0,4.0,,,,,3.5,,2.0,,,,,,,,,,,,,,5.0,,4.0,2.5,1.5,,,4.5,0.5,4.5,3.0,5.0,,,4.0,,,4.5,,,4.0,,,3.0,,,,,,,,5.0,3.5,,,,4.0,3.5,,4.0,4.0,,,,3.5,,,1.0,,4.0,,,4.5,,,,,,,,5.0,,,3.0,,,,4.0,,3.5,,,,,,4.5,,,,,4.5,,,,3.5,4.5,,,2.0,,,3.5,,2.5,,,,5.0,,,,4.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,3.5,,,,3.0,,,5.0,,,,,,,4.5,,3.0,,,,,,,,,4.5,,,,,,3.0,,,,,5.0,,4.5,,2.5,,5.0,,,,3.0
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,,,,,,,,,,3.0,,,,,,,3.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,5.0,,,,,4.0,,,
19,,3.0,,,,,,3.0,,,4.0,3.0,4.0,,5.0,3.0,4.0,,,,,3.0,,,,5.0,3.0,,,3.0,,3.0,,3.0,,3.0,,3.0,,,,,4.0,,,5.0,,4.0,,3.0,4.0,,3.0,,,3.0,,,3.0,,,,3.0,,,,1.0,,,4.0,,,,,3.0,3.0,,3.0,,5.0,,4.0,3.0,,,,,,3.0,,,,,3.0,1.0,5.0,5.0,5.0,,,,,,4.0,,,,3.0,3.0,,5.0,,,,,,,,3.0,3.0,5.0,4.0,,,,3.0,5.0,,,,,4.0,,,,3.0,,,,,,,4.0,4.0,,3.0,3.0,,4.0,5.0,,,,,,3.0,,,,,3.0,3.0,4.0,4.0,,5.0,4.0,,,3.0,4.0,,,,,4.0,3.0,,3.0,3.0,,5.0,,,4.0,,,3.0,,,5.0,,,,,,4.0,,,,5.0,,,,,3.0,3.0,,5.0,3.0,4.0,,4.0,3.0,3.0,,,5.0,4.0,5.0,3.0,5.0,,,5.0,,,,,,,5.0,5.0,3.0,,3.0,,,4.0,,,,,,,3.0,3.0,3.0,4.0,4.0,4.0,,,,,,3.0,,,3.0,,,,,,,,,5.0,,,,3.0,,,,4.0,,,,,3.0,,3.0,4.0,3.0,,3.0,,3.0,,,,,,4.0,,,,3.0,4.0,,3.0,4.0,4.0,,,,3.0,,3.0,,4.0,4.0,,,4.0,,,4.0,,,3.0,,,5.0,3.0,5.0,,,,,,,3.0,3.0,,,,,5.0,4.0,,3.0,4.0,,3.0,,,,,3.0,,,,,,3.0,,5.0,,3.0,,,,4.0,3.0,,,3.0,,5.0,4.0,3.0,,5.0,4.0,,,,3.0,,,,,,4.0,3.0,3.0,1.0,5.0,4.0,,,,,,5.0,,4.0,4.0,4.0,3.0,5.0,,,3.0,3.0,3.0,5.0,4.0,,,,3.0,,3.0,4.0,3.0,,,,4.0,,,3.0,,3.0,,,3.0,,,3.0,4.0,,3.0,4.0,,2.0,,,4.0,,,,3.0,,4.0,,,4.0,,3.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,
20,,4.0,,,,,,,,,,,,,,,3.0,,,0.5,,,,,,,,,,,,,,5.0,,,,,,,,,,,,3.5,,,,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,4.5,,,,2.0,,,,,,,,,,,3.5,,,,,,,4.0,4.0,,,,,,,,,0.5,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,1.5,3.5,,,,,,,,,,,,,,2.0,,,,,,,2.5,1.0,3.5,,,4.5,3.0,,3.5,,,,2.0,,,,,,,,0.5,,,,,,4.5,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,5.0,,,3.5,,3.5,,,,,,,,4.5,,,,,,,,,,,,,,,,,,4.0,,4.5,1.5,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,3.0,,,,5.0,,,,,,,,,,2.0,4.5,5.0,,3.5,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,4.0,,,,,,,,3.5,,,,,,,2.0,,,,,,
21,,3.0,,,,,,3.0,,,4.0,,3.0,,4.0,,3.0,,,,,3.0,,,,3.0,,,,3.0,,,,3.0,,3.0,,,,,,,3.0,,,4.0,,4.0,,,3.0,,,,,,,,,,,,,3.0,,,3.0,,,,,,,,,4.0,,5.0,,5.0,,3.0,3.0,,,,,,4.0,,,,,,,4.0,,,,,,,3.0,,,,,4.0,,,,,,,,,,,,,3.0,5.0,,,,,3.0,,,,4.0,,,,,4.0,,,,3.0,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,4.0,4.0,,,,4.0,,,,,3.0,,,3.0,3.0,,,,,4.0,,,,,,3.0,,,3.0,,,,,,,,,,,,5.0,,,4.0,3.0,3.0,,5.0,,3.0,,,5.0,4.0,3.0,,,,,4.0,,,,,,,5.0,3.0,,,3.0,,,5.0,,,,,,,4.0,,4.0,,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,4.0,,,,,,4.0,,,,,,,,,,,3.0,,3.0,4.0,,,,,,,,,,3.0,,,3.0,,,3.0,,,,,,3.0,,4.0,,,,,,,,3.0,,,,,,,,,3.0,,5.0,,,,,,3.0,,,,,,,5.0,,,,,,5.0,,,3.0,,,5.0,,3.0,,,3.0,,,,,,3.0,,3.0,,4.0,2.0,3.0,3.0,4.0,,,,,,,,,3.0,3.0,4.0,,,3.0,,,,,5.0,4.0,,,,,,3.0,,,,,,5.0,,,,,2.0,,,,,,,4.0,,,4.0,,,,,,,,,,,4.0,,,,,,,4.0,3.0,3.0,3.0,4.0,,
22,,,3.5,3.0,,2.0,4.5,,,,,4.0,,,,,4.5,,3.0,4.0,,4.0,,2.5,,,,,,,2.0,2.0,,,,,1.5,,,4.5,4.0,,,,,4.0,,,2.5,2.5,5.0,,,,3.5,,,2.0,2.0,,,,,2.5,,,2.5,,,2.5,,2.0,4.5,,,,,5.0,,,1.5,,,,2.5,,,,3.5,1.0,4.5,,5.0,,,,,,2.0,,,,,,,,,,,,,,2.0,,,2.0,,,,4.5,,4.0,,,,3.0,,,,,,,,,3.0,4.5,,,,,3.0,4.5,,,,,,,,,,1.5,4.0,,2.5,,3.0,,,,,,,,,4.5,,,,,,,,3.5,4.5,,,4.0,,5.0,4.5,,,,,3.0,4.5,4.0,,4.5,2.5,4.0,,,,2.0,,3.5,,,,,,3.5,,,4.5,,3.5,3.5,,,,,,4.5,4.5,,5.0,,,,2.5,,4.0,,5.0,,2.5,3.5,,,5.0,,,1.0,2.0,,5.0,,,2.5,,,,,,,,,4.0,,,,2.5,3.5,4.5,,,,,5.0,,,,,,,,2.0,2.5,,,,4.0,,,,4.0,4.0,,,,5.0,,2.0,,,,,,4.0,,,3.0,,,5.0,,,4.0,4.5,,,,,3.5,,,,,,,4.5,,4.5,4.0,,,,2.5,2.5,,3.0,,4.0,,3.5,2.0,,,1.5,,,,,,,4.5,2.0,,,2.5,,4.0,2.5,,,,2.5,,4.0,,,,,,,,,,,,,,2.0,2.5,,,,,,,,,,4.5,4.0,,,,,,,,,,2.0,,,,,2.5,4.5,2.5,,3.5,,,,,,,,,,,,,,,,,,1.5,,,,,2.5,,,,,2.5,,,,,4.0,2.0,4.5,,,5.0,3.0,,3.5,4.0,3.5,4.0,,,,,,,,,,,,,,,3.5,3.5,4.5,,,,3.5
